batch,batch_slug,batch_title,phase,name,description,path
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-null-and-date-semantics,处理空字符串等于 NULL、DATE/TIMESTAMP、NLS 和时区语义。,batches/batch-22-oracle-proprietary-pack/skills/oracle-null-and-date-semantics/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-feature-migration-decision,为 Oracle 专有能力输出 DIRECT_MAP、REWRITE、EMULATE、EXTERNALIZE、RETAIN 或 UNSUPPORTED。,batches/batch-22-oracle-proprietary-pack/skills/oracle-feature-migration-decision/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-tsql,迁移 T-SQL 语法、批次、变量、函数、错误和系统对象。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-tsql/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-identity-and-sequence,迁移 IDENTITY、Sequence、SET IDENTITY_INSERT 和取号行为。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-identity-and-sequence/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-merge,迁移 MERGE，并评估并发、重复匹配和目标平台安全替代。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-merge/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-try-catch,迁移 TRY/CATCH、THROW、RAISERROR、XACT_STATE 和错误语义。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-try-catch/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-table-variable,迁移 Table Variable、统计、作用域和性能行为。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-table-variable/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-temporary-table,迁移本地/全局临时表、生命周期、统计、并发和缓存。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-temporary-table/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-agent,迁移 SQL Agent Job、Step、Schedule、Operator、Proxy 和历史。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-agent/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-service-broker,迁移 Service Broker 队列、会话、合同、事务和激活。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-service-broker/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-clr-stored-procedure,迁移 SQL CLR、程序集、权限集和外部代码依赖。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-clr-stored-procedure/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-linked-server,迁移 Linked Server、四段名、OPENQUERY、权限和分布式事务。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-linked-server/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-indexed-view,迁移 Indexed View、Schema binding、限制和优化器使用。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-indexed-view/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-temporal-table,迁移系统版本时间表、历史表、查询和保留策略。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-temporal-table/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-cdc-and-change-tracking,迁移 CDC、Change Tracking、位点、保留和消费接口。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-cdc-and-change-tracking/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-row-level-security,迁移 Predicate Function、Security Policy 和上下文。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-row-level-security/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-always-encrypted,迁移 Always Encrypted、密钥、驱动端加解密和查询限制。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-always-encrypted/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-ssis-dependency,识别并迁移 SSIS Package、连接、数据流、控制流和调度依赖。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-ssis-dependency/SKILL.md
23,sqlserver-proprietary-pack,SQL Server专有能力包,G 数据库精密互转,sqlserver-query-hint-and-plan,处理 NOLOCK、UPDLOCK、INDEX、RECOMPILE、Plan Guide 和目标执行计划。,batches/batch-23-sqlserver-proprietary-pack/skills/sqlserver-query-hint-and-plan/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-stored-procedure-and-function,迁移 MySQL Procedure、Function、变量、游标、Handler 和事务。,batches/batch-24-mysql-proprietary-pack/skills/mysql-stored-procedure-and-function/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-trigger,迁移 MySQL Trigger 的时机、粒度、OLD/NEW、顺序和限制。,batches/batch-24-mysql-proprietary-pack/skills/mysql-trigger/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-event-scheduler,迁移 Event Scheduler、时区、重复规则和失败处理。,batches/batch-24-mysql-proprietary-pack/skills/mysql-event-scheduler/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-auto-increment,迁移 AUTO_INCREMENT、步长、偏移、锁模式和复制行为。,batches/batch-24-mysql-proprietary-pack/skills/mysql-auto-increment/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-enum-and-set,迁移 ENUM/SET 的顺序、隐式数值、校验和 Schema 演进。,batches/batch-24-mysql-proprietary-pack/skills/mysql-enum-and-set/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-generated-column,迁移虚拟/存储 Generated Column、表达式和索引。,batches/batch-24-mysql-proprietary-pack/skills/mysql-generated-column/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-json,迁移 JSON 类型、路径、函数、索引和比较语义。,batches/batch-24-mysql-proprietary-pack/skills/mysql-json/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-spatial,迁移空间类型、SRID、函数、索引和坐标语义。,batches/batch-24-mysql-proprietary-pack/skills/mysql-spatial/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-on-duplicate-key,迁移 ON DUPLICATE KEY UPDATE 的冲突目标、受影响行和触发器行为。,batches/batch-24-mysql-proprietary-pack/skills/mysql-on-duplicate-key/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-character-set-and-collation,迁移字符集、Collation、大小写、重音、尾空格和索引限制。,batches/batch-24-mysql-proprietary-pack/skills/mysql-character-set-and-collation/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-innodb-transaction-behavior,迁移 InnoDB MVCC、锁、间隙锁、隔离和死锁重试。,batches/batch-24-mysql-proprietary-pack/skills/mysql-innodb-transaction-behavior/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-implicit-type-conversion,检测并消除 MySQL 宽松隐式转换、零日期和比较差异。,batches/batch-24-mysql-proprietary-pack/skills/mysql-implicit-type-conversion/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-sql-mode,迁移 STRICT、ONLY_FULL_GROUP_BY、NO_ZERO_DATE 等 SQL Mode 影响。,batches/batch-24-mysql-proprietary-pack/skills/mysql-sql-mode/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-partition,迁移分区类型、分区裁剪、唯一键限制和维护操作。,batches/batch-24-mysql-proprietary-pack/skills/mysql-partition/SKILL.md
24,mysql-proprietary-pack,MySQL专有能力包,G 数据库精密互转,mysql-replication-and-binlog,迁移 Binlog 格式、GTID、复制拓扑、过滤、冲突和 CDC。,batches/batch-24-mysql-proprietary-pack/skills/mysql-replication-and-binlog/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-plpgsql,迁移 PL/pgSQL 块、函数、过程、异常、动态 SQL 和事务限制。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-plpgsql/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-extension,盘点并迁移 Extension、版本、对象、权限、二进制依赖和替代方案。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-extension/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-array-range-composite,迁移 Array、Range、Multirange、Composite 和相关操作符。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-array-range-composite/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-jsonb,迁移 JSONB 存储、操作符、路径、GIN/GiST 索引和更新语义。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-jsonb/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-returning,迁移 INSERT/UPDATE/DELETE RETURNING 和应用消费方式。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-returning/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-on-conflict,迁移 ON CONFLICT 的冲突目标、排除表和并发语义。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-on-conflict/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-sequence-and-identity,迁移 Sequence、Identity、缓存、OWNED BY 和事务外取号。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-sequence-and-identity/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-partial-expression-index,迁移 Partial/Expression Index、Predicate 和函数稳定性。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-partial-expression-index/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-materialized-view,迁移物化视图、并发刷新、唯一索引和刷新调度。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-materialized-view/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-listen-notify,迁移 LISTEN/NOTIFY 的会话、事务、负载限制和替代消息系统。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-listen-notify/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-logical-replication,迁移 Publication、Subscription、Slot、冲突和 DDL 管理。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-logical-replication/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-logical-decoding,迁移 Logical Decoding 插件、Slot、LSN、输出和消费恢复。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-logical-decoding/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-row-level-security,迁移 Policy、USING、WITH CHECK、角色和安全上下文。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-row-level-security/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-foreign-data-wrapper,迁移 FDW、Foreign Server、User Mapping、Pushdown 和事务限制。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-foreign-data-wrapper/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-event-trigger,迁移 Event Trigger、DDL 事件、命令标签和递归风险。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-event-trigger/SKILL.md
25,postgresql-proprietary-pack,PostgreSQL专有能力包,G 数据库精密互转,postgresql-custom-operator-and-type,迁移自定义 Type、Operator、Cast、Aggregate 和 Operator Class。,batches/batch-25-postgresql-proprietary-pack/skills/postgresql-custom-operator-and-type/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,oracle-to-sqlserver-database-direction-pack,提供从 Oracle 到 SQL Server 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/oracle-to-sqlserver-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,oracle-to-mysql-database-direction-pack,提供从 Oracle 到 MySQL 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/oracle-to-mysql-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,oracle-to-postgresql-database-direction-pack,提供从 Oracle 到 PostgreSQL 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/oracle-to-postgresql-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,sqlserver-to-oracle-database-direction-pack,提供从 SQL Server 到 Oracle 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/sqlserver-to-oracle-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,sqlserver-to-mysql-database-direction-pack,提供从 SQL Server 到 MySQL 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/sqlserver-to-mysql-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,sqlserver-to-postgresql-database-direction-pack,提供从 SQL Server 到 PostgreSQL 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/sqlserver-to-postgresql-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,mysql-to-oracle-database-direction-pack,提供从 MySQL 到 Oracle 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/mysql-to-oracle-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,mysql-to-sqlserver-database-direction-pack,提供从 MySQL 到 SQL Server 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/mysql-to-sqlserver-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,mysql-to-postgresql-database-direction-pack,提供从 MySQL 到 PostgreSQL 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/mysql-to-postgresql-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,postgresql-to-oracle-database-direction-pack,提供从 PostgreSQL 到 Oracle 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/postgresql-to-oracle-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,postgresql-to-sqlserver-database-direction-pack,提供从 PostgreSQL 到 SQL Server 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/postgresql-to-sqlserver-database-direction-pack/SKILL.md
26,database-direction-packs,数据库12条有方向互转包,G 数据库精密互转,postgresql-to-mysql-database-direction-pack,提供从 PostgreSQL 到 MySQL 的数据库专用迁移包，覆盖 DDL、DML、过程代码、专有能力、数据迁移、性能、切换和回滚。,batches/batch-26-database-direction-packs/skills/postgresql-to-mysql-database-direction-pack/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,embedded-sql-discovery,发现源码、模板、配置、报表和脚本中的嵌入式 SQL 与动态片段。,batches/batch-27-application-database-joint-migration/skills/embedded-sql-discovery/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,orm-dialect-migration,迁移 ORM Dialect、实体映射、查询语言、生成策略和迁移脚本。,batches/batch-27-application-database-joint-migration/skills/orm-dialect-migration/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,jdbc-ado-odbc-driver-migration,迁移 JDBC、ADO.NET、ODBC、驱动配置、连接串、参数和类型绑定。,batches/batch-27-application-database-joint-migration/skills/jdbc-ado-odbc-driver-migration/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,query-builder-migration,迁移 Query Builder、Criteria、DSL、表达式树和方言扩展。,batches/batch-27-application-database-joint-migration/skills/query-builder-migration/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,native-query-rewriter,重写原生查询、Hint、锁、分页、函数、JSON、日期和返回类型。,batches/batch-27-application-database-joint-migration/skills/native-query-rewriter/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,stored-procedure-call-rewriter,迁移过程调用、IN/OUT 参数、结果集、返回码、事务和异常。,batches/batch-27-application-database-joint-migration/skills/stored-procedure-call-rewriter/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,transaction-api-rewriter,迁移应用事务 API、传播、隔离、超时、重试和补偿。,batches/batch-27-application-database-joint-migration/skills/transaction-api-rewriter/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,pagination-and-locking-rewriter,迁移分页、稳定排序、FOR UPDATE、锁提示、Skip locked 和并发行为。,batches/batch-27-application-database-joint-migration/skills/pagination-and-locking-rewriter/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,database-error-code-mapping,映射唯一、外键、死锁、超时、序列化失败和供应商错误码。,batches/batch-27-application-database-joint-migration/skills/database-error-code-mapping/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,application-database-dual-validation,在相同输入和初始数据下比较应用+数据库的输出、状态和副作用。,batches/batch-27-application-database-joint-migration/skills/application-database-dual-validation/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,query-plan-regression-analysis,比较目标查询计划、估算、实际行数、IO、锁和资源退化。,batches/batch-27-application-database-joint-migration/skills/query-plan-regression-analysis/SKILL.md
27,application-database-joint-migration,应用代码与数据库联合迁移,G 数据库精密互转,cross-layer-performance-tuning,联合调优 SQL、索引、ORM、连接池、批处理、缓存和应用调用模式。,batches/batch-27-application-database-joint-migration/skills/cross-layer-performance-tuning/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,source-test-inventory,盘点单元、集成、契约、E2E、性能、安全、数据和设备测试。,batches/batch-28-source-test-assessment/skills/source-test-inventory/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,test-coverage-normalizer,统一语句、分支、路径、接口、状态、Effect、Journey 和风险覆盖指标。,batches/batch-28-source-test-assessment/skills/test-coverage-normalizer/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,assertion-quality-analyzer,检测无断言、弱断言、仅状态码、过度快照和未验证副作用等问题。,batches/batch-28-source-test-assessment/skills/assertion-quality-analyzer/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,skipped-and-flaky-test-detector,识别跳过、条件跳过、重试掩盖、时间依赖和环境不稳定测试。,batches/batch-28-source-test-assessment/skills/skipped-and-flaky-test-detector/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,test-oracle-classifier,标注 Oracle 来源为源运行、源测试、规格、业务规则、Trace、形式规格或 AI 推断。,batches/batch-28-source-test-assessment/skills/test-oracle-classifier/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,test-mutation-strength-assessment,通过通用和方向专用变异衡量测试能否发现真实转换错误。,batches/batch-28-source-test-assessment/skills/test-mutation-strength-assessment/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,missing-test-gap-analysis,按接口、状态、错误、权限、数据、副作用、并发、故障和 Journey 找缺口。,batches/batch-28-source-test-assessment/skills/missing-test-gap-analysis/SKILL.md
28,source-test-assessment,源测试资产评估,H 测试、验证与自动修复,test-migration-feasibility,判断哪些测试可直接迁移、需重写、需双运行或不可复用。,batches/batch-28-source-test-assessment/skills/test-migration-feasibility/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,openapi-contract-test-generator,从 OpenAPI 生成正常、边界、错误、权限和兼容性契约测试。,batches/batch-29-automatic-test-generation/skills/openapi-contract-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,controller-route-test-generator,从 Controller、Route、Middleware 和校验注解生成接口测试。,batches/batch-29-automatic-test-generation/skills/controller-route-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,graphql-test-generator,从 GraphQL Schema、Resolver、Directive 和错误契约生成测试。,batches/batch-29-automatic-test-generation/skills/graphql-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,protobuf-api-test-generator,从 Protobuf/gRPC Schema、Field rule 和流式接口生成测试。,batches/batch-29-automatic-test-generation/skills/protobuf-api-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,dto-validation-test-generator,从 DTO、Schema、精化类型和校验规则生成边界与拒绝测试。,batches/batch-29-automatic-test-generation/skills/dto-validation-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,database-state-test-generator,生成初始状态、写入、约束、回滚、触发器和最终状态验证。,batches/batch-29-automatic-test-generation/skills/database-state-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,side-effect-test-generator,生成消息、外部调用、文件、缓存、审计和调用次数/顺序验证。,batches/batch-29-automatic-test-generation/skills/side-effect-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,business-invariant-test-generator,从金额、库存、权限、状态、幂等和守恒规则生成属性测试。,batches/batch-29-automatic-test-generation/skills/business-invariant-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,user-journey-test-generator,从页面、路由、事件和 API 生成端到端用户 Journey。,batches/batch-29-automatic-test-generation/skills/user-journey-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,production-trace-test-generator,将脱敏生产 Trace 转换为可复现、参数化和可审计测试。,batches/batch-29-automatic-test-generation/skills/production-trace-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,property-test-generator,为跨语言契约生成 Property-based 测试与数据生成器。,batches/batch-29-automatic-test-generation/skills/property-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,fuzz-test-generator,为 Parser、协议、接口、序列化和动态输入生成 Fuzz Harness。,batches/batch-29-automatic-test-generation/skills/fuzz-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,mutation-test-generator,生成通用和语言对专项 Mutant，验证测试的错误发现能力。,batches/batch-29-automatic-test-generation/skills/mutation-test-generator/SKILL.md
29,automatic-test-generation,根据源系统自动生成测试,H 测试、验证与自动修复,concurrency-test-generator,从锁、事务、消息、幂等和异步流程生成并发交错场景。,batches/batch-29-automatic-test-generation/skills/concurrency-test-generator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,source-target-dual-runner,编排源目标构建、启动、健康检查、隔离、执行和结果收集。,batches/batch-30-dual-run-differential/skills/source-target-dual-runner/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,input-and-environment-synchronizer,同步输入、配置、依赖、数据库、外部返回、Locale、时区和平台状态。,batches/batch-30-dual-run-differential/skills/input-and-environment-synchronizer/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,clock-random-uuid-controller,注入可控时钟、随机种子、UUID、序列和调度点，降低非确定噪声。,batches/batch-30-dual-run-differential/skills/clock-random-uuid-controller/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,http-differential-comparator,比较状态码、Header、Body、错误、顺序、流、超时和重试。,batches/batch-30-dual-run-differential/skills/http-differential-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,database-state-comparator,比较相关表、事务、约束、序列、触发器和最终数据库状态。,batches/batch-30-dual-run-differential/skills/database-state-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,message-side-effect-comparator,比较消息 Topic、Key、Header、Payload、次数、顺序、重试和 DLQ。,batches/batch-30-dual-run-differential/skills/message-side-effect-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,external-call-comparator,比较外部调用参数、次数、顺序、幂等、超时、错误和不可逆意图。,batches/batch-30-dual-run-differential/skills/external-call-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,trace-graph-comparator,比较规范化 Trace 图、关键偏序和业务语义 Span。,batches/batch-30-dual-run-differential/skills/trace-graph-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,ui-semantic-tree-comparator,比较 Role、Name、State、Value、可见、可用、焦点和组件层级。,batches/batch-30-dual-run-differential/skills/ui-semantic-tree-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,visual-differential-comparator,比较关键区域、布局、文本、主题、响应式和感知视觉差异。,batches/batch-30-dual-run-differential/skills/visual-differential-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,navigation-and-storage-comparator,比较路由栈、返回、深链、本地存储、缓存和恢复状态。,batches/batch-30-dual-run-differential/skills/navigation-and-storage-comparator/SKILL.md
30,dual-run-differential,源目标双运行与行为差分,H 测试、验证与自动修复,performance-differential-comparator,比较延迟、吞吐、CPU、内存、GC、帧率、启动和资源泄漏。,batches/batch-30-dual-run-differential/skills/performance-differential-comparator/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,source-target-feature-matrix,从源目标仓库建立页面、接口、状态、数据、权限、平台能力和运维功能矩阵。,batches/batch-31-failed-conversion-repair/skills/source-target-feature-matrix/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,missing-feature-detector,识别源有目标无、目标仅占位、部分实现和未接线功能。,batches/batch-31-failed-conversion-repair/skills/missing-feature-detector/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,behavior-mismatch-classifier,将差异分类为请求、状态、路由、数据、副作用、并发、视觉、平台或性能问题。,batches/batch-31-failed-conversion-repair/skills/behavior-mismatch-classifier/SKILL.md
31,failed-conversion-repair,失败转换检测与自动修复,H 测试、验证与自动修复,minimal-counterexample-generator,生成能稳定复现源目标不等价的最小输入、状态和事件轨迹。,batches/batch-31-failed-conversion-repair/skills/minimal-counterexample-generator/SKILL.md
